07-19 06:39:21.581 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.956 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.956 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.202.234.122
07-19 06:39:21.964 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.964 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.964 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.964 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.964 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.964 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.964 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.964 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.964 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.972 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.972 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.972 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.972 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.972 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.972 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.972 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.972 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.987 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.987 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.987 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.987 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.987 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.995 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.995 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:21.995 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.003 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.003 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.003 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.003 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.003 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.011 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.011 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.011 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.011 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.011 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.011 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.011 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.011 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.018 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.018 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.018 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.018 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.018 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.018 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.018 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.026 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.026 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.026 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.034 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.034 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.058 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.058 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.065 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.065 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.073 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.089 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.089 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.202.234.122
07-19 06:39:22.112 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.112 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.112 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.120 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.120 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.120 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.128 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.136 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.136 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.136 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.136 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.143 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.143 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.143 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.143 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.143 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.151 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.151 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.151 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.159 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.159 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.159 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.159 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.175 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.183 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.183 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.198 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.206 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.214 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.202.234.122
07-19 06:39:22.229 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.245 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.245 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.245 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.245 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.245 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.245 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.261 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.300 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.300 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.300 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.308 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.308 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.308 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.308 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.308 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.308 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.308 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.308 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.308 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.315 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.315 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.315 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.315 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.315 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.315 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.323 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.323 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.323 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.331 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.331 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.331 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.331 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.331 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.331 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.331 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.331 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.331 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.331 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.331 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.331 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.331 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.339 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.339 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.339 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.339 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.339 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.339 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.339 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.339 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.339 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.339 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.339 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.339 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.347 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.347 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.347 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.347 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.354 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.354 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:39:22.354 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
